Cistrome_id,Species,External_id,External_id_type,Factor,Ontology,FastQC,MappedRatio,PBC,PeaksFoldChangeAbove10,FRiP,PeaksUnionDHSRatio,FastQC_flag,MappedRatio_flag,PBC_flag,FRiP_flag,DHSRatio_flag,sum_four_scores,ENCODE_accession,SRA_ENCODE,ENCODE_status
145926,homo_sapiens,GSM5214854,GEO,NRL,Hep-G2,36.0,0.0,0.989,1939.0,0.1881770754985719,0.9392,1,0,1,1,1,4,ENCFF874BVX,SRR14105360,released
146188,homo_sapiens,GSM5214855,GEO,NRL,Hep-G2,36.0,0.0,0.977,1730.0,0.1685887332406121,0.949,1,0,1,1,1,4,ENCFF795GSR,SRR14105361,released
146191,homo_sapiens,GSM5214355,GEO,Sp1,Hep-G2,34.0,0.0,0.996,2704.0,0.0510554300455133,0.9618,1,0,1,1,1,4,ENCFF612ZWV,SRR14103875,released
146204,homo_sapiens,GSM5214152,GEO,WIZ,Hep-G2,36.0,0.0,0.989,923.0,0.0441598443218978,0.894,1,0,1,1,1,4,ENCFF565XOQ,SRR14103534,released
146254,homo_sapiens,GSM5214998,GEO,Maz,K562,34.0,0.0,0.994,3136.0,0.1010911451385064,0.9674,1,0,1,1,1,4,ENCFF849ZWV,SRR14105595,released
149718,homo_sapiens,GSM5213799,GEO,Maz,Hep-G2,36.0,0.0,0.985,2323.0,0.0968897682382461,0.9504,1,0,1,1,1,4,ENCFF622WRT,SRR14102866,released
149758,homo_sapiens,GSM5213798,GEO,Maz,Hep-G2,36.0,0.0,0.984,1628.0,0.0846337604706285,0.9514,1,0,1,1,1,4,ENCFF179GGV,SRR14102865,released
146614,homo_sapiens,GSM5331377,GEO,DBP,HepG2,35.0,0.0,0.995,269.0,0.0202774834579426,0.9352,1,0,1,1,1,4,ENCFF698KEW,SRR14637987,released
146615,homo_sapiens,GSM5331378,GEO,DBP,HepG2,35.0,0.0,0.995,231.0,0.0162442806892018,0.9282,1,0,1,1,1,4,ENCFF973NZN,SRR14637988,released
152855,homo_sapiens,GSM5215351,GEO,ZFY,Hep-G2,35.0,0.0,0.993,5302.0,0.1326520593734796,0.9708,1,0,1,1,1,4,ENCFF986ZEO,SRR14107236,released
152873,homo_sapiens,GSM5215340,GEO,SP2,Hep-G2,36.0,0.0,0.986,3866.0,0.1205715555904195,0.952,1,0,1,1,1,4,ENCFF986GWG,SRR14107169,released
152893,homo_sapiens,GSM5215081,GEO,MAX,Hep-G2,36.0,0.0,0.978,16530.0,0.323109665905877,0.9684,1,0,1,1,1,4,ENCFF674WFO,SRR14106089,released
152916,homo_sapiens,GSM5215495,GEO,Srf,K562,34.0,0.0,0.996,2041.0,0.0379856226675509,0.9278,1,0,1,1,1,4,ENCFF651BYS,SRR14107454,released
152964,homo_sapiens,GSM5215109,GEO,Ehf,A549,40.0,0.0,0.985,384.0,0.0161604061421457,0.7801955990220049,1,0,1,1,1,4,ENCFF482MKB,SRR14106128,released
152980,homo_sapiens,GSM5215026,GEO,ISX,Hep-G2,35.0,0.0,0.995,325.0,0.0192366260527061,0.9256,1,0,1,1,1,4,ENCFF290TTG,SRR14105649,released
153042,homo_sapiens,GSM5215350,GEO,ZFY,Hep-G2,34.0,0.0,0.99,9619.0,0.2593902283517665,0.9744,1,0,1,1,1,4,ENCFF510SDJ,SRR14107235,released
153076,homo_sapiens,GSM5215494,GEO,Srf,K562,34.0,0.0,0.993,2658.0,0.0567167528256408,0.9188,1,0,1,1,1,4,ENCFF630CZG,SRR14107453,released
153085,homo_sapiens,GSM5215080,GEO,MAX,Hep-G2,36.0,0.0,0.981,19041.0,0.3393118117447526,0.964,1,0,1,1,1,4,ENCFF605GOU,SRR14106088,released
153098,homo_sapiens,GSM5215501,GEO,TEF,Hep-G2,35.0,0.0,0.994,1305.0,0.0290453362149099,0.9296,1,0,1,1,1,4,ENCFF931NBX,SRR14107460,released
153123,homo_sapiens,GSM5215025,GEO,ISX,Hep-G2,35.0,0.0,0.993,274.0,0.0187585521706099,0.9248,1,0,1,1,1,4,ENCFF166CCT,SRR14105648,released
153177,homo_sapiens,GSM5215110,GEO,Ehf,A549,40.0,0.0,0.988,435.0,0.0219956574388437,0.812,1,0,1,1,1,4,ENCFF037XNL,SRR14106129,released
153229,homo_sapiens,GSM5215502,GEO,TEF,Hep-G2,35.0,0.0,0.993,494.0,0.0207101043185023,0.9234,1,0,1,1,1,4,ENCFF107AJQ,SRR14107461,released
153423,homo_sapiens,GSM5215339,GEO,SP2,Hep-G2,36.0,0.0,0.986,3347.0,0.0907024214648502,0.9456,1,0,1,1,1,4,ENCFF372TBP,SRR14107168,released
153798,homo_sapiens,GSM5378611,GEO,TOX,SK-N-SH,40.0,0.0,0.985,612.0,0.0308083296854403,0.8356,1,0,1,1,1,4,ENCFF269EUM,SRR14842271,released
153799,homo_sapiens,GSM5378671,GEO,PHB,K-562,40.0,0.0,0.993,313.0,0.0170039427657988,0.7351434426229508,1,0,1,1,1,4,ENCFF573FTW,SRR14842748,released
153822,homo_sapiens,GSM5378612,GEO,TOX,SK-N-SH,40.0,0.0,0.983,400.0,0.0223820769343047,0.7998,1,0,1,1,1,4,ENCFF629MCX,SRR14842272,released
153827,homo_sapiens,GSM5378672,GEO,PHB,K-562,40.0,0.0,0.992,360.0,0.0175138486682404,0.6947078617314163,1,0,1,1,0,3,ENCFF735VSL,SRR14842749,released
163711,homo_sapiens,GSM6372621,GEO,JUN,K-562,36.0,0.0,0.989,211.0,0.0144698376693803,0.8774,1,0,1,1,1,4,ENCFF544XTD,SRR20466072,released
163712,homo_sapiens,GSM6372622,GEO,JUN,K-562,36.0,0.0,0.987,324.0,0.0334936025996875,0.9202,1,0,1,1,1,4,ENCFF333YKW,SRR20466073,released
163469,homo_sapiens,GSM6372434,GEO,Srf,Hep-G2,36.0,0.0,0.986,929.0,0.0671595152808307,0.9332,1,0,1,1,1,4,ENCFF895KXT,SRR20464913,released
163468,homo_sapiens,GSM6372433,GEO,Srf,Hep-G2,36.0,0.0,0.983,655.0,0.0447993839075729,0.924,1,0,1,1,1,4,ENCFF995RPV,SRR20464912,released
163473,homo_sapiens,GSM6372204,GEO,Srf,K-562,40.0,0.0,0.986,789.0,0.0177353713981268,0.6555135292406168,1,0,1,1,0,3,ENCFF599DDS,SRR20464141,released
100032,homo_sapiens,GSM3498423,GEO,NR2E3,WA01,36.0,0.0,0.984,318.0,0.007984499999998,0.5925465838509317,1,0,1,0,0,2,ENCFF650WVN,SRR8275147,released
102587,homo_sapiens,GSM3498425,GEO,NR2E3,embryonic stem cell,36.0,0.0,0.991,525.0,0.0872387499999782,0.9744,1,0,1,1,1,4,ENCFF311BDI,SRR8275149,released
100031,homo_sapiens,GSM3498424,GEO,NR2E3,WA01,37.0,0.0,0.976,17.0,0.0029857499999992,0.6881720430107527,1,0,1,0,0,2,ENCFF372AND,SRR8275148,released
100025,homo_sapiens,GSM3498419,GEO,NR2E3,WA01,36.0,0.0,0.986,21.0,0.0026452499999993,0.6915887850467289,1,0,1,0,0,2,ENCFF979OQS,SRR8275143,released
100024,homo_sapiens,GSM3498420,GEO,NR2E3,WA01,37.0,0.0,0.981,218.0,0.0020952499999994,0.6317135549872123,1,0,1,0,0,2,ENCFF529XNL,SRR8275144,released
102586,homo_sapiens,GSM3498426,GEO,NR2E3,WA01,37.0,0.0,0.984,577.0,0.0663357499999834,0.9732,1,0,1,1,1,4,ENCFF879QBW,SRR8275150,released
101479,homo_sapiens,GSM2699985,GEO,NR2E3,WA01,37.0,0.0,0.971,332.0,0.0210434999999947,0.758,1,0,1,1,1,4,ENCFF935HUK,SRR5832800,released
101478,homo_sapiens,GSM2699984,GEO,NR2E3,WA01,38.0,0.0,0.976,354.0,0.0163122499999959,0.627,1,0,1,1,0,3,ENCFF220HNB,SRR5832799,released
101480,homo_sapiens,GSM2699986,GEO,NR2E3,WA01,36.0,0.0,0.996,1854.0,0.0762212499999809,0.7368,1,0,1,1,1,4,ENCFF503DAG,SRR5832801,released
102566,homo_sapiens,GSM2700574,GEO,NR2E3,WA01,38.0,0.0,0.991,2268.0,0.0272299999999931,0.8938189279302385,1,0,1,1,1,4,ENCFF079NVQ,SRR5832936,released
102565,homo_sapiens,GSM2700573,GEO,NR2E3,WA01,35.0,0.0,0.982,382.0,0.0265798980725958,0.9444444444444444,1,0,1,1,1,4,ENCFF794IGW,SRR5832935,released
101238,homo_sapiens,GSM2825500,GEO,GATAD2A,K562,37.0,0.0,0.967,175.0,0.03996074999999,0.8806,1,0,1,1,1,4,ENCFF762OUK,SRR6212863,released
101237,homo_sapiens,GSM2825501,GEO,GATAD2A,K562,37.0,0.0,0.994,49.0,0.0025499999999993,0.5416666666666666,1,0,1,0,0,2,ENCFF160GSI,SRR6212864,released
100782,homo_sapiens,GSM2423103,GEO,ZKSCAN1,Hep-G2,39.0,0.0,0.996,1687.0,0.0220919999999944,0.7114,1,0,1,1,1,4,ENCFF002EEH,SRR5111186,released
101090,homo_sapiens,GSM2423980,GEO,Bhlhe40,HEK293T,40.0,0.0,0.904,249.0,0.0064372499999983,0.6160990712074303,1,0,1,0,0,2,ENCFF527YMQ,SRR5112137,released
101335,homo_sapiens,GSM2423030,GEO,CREB3L1,K562,38.0,0.0,0.891,452.0,0.0333872499999916,0.9372,1,0,1,1,1,4,ENCFF002EIN,SRR5111129,released
101091,homo_sapiens,GSM2423979,GEO,Bhlhe40,HEK293T,40.0,0.0,0.859,313.0,0.0080149999999979,0.8050200072753728,1,0,1,0,1,3,ENCFF171ZAE,SRR5112136,released
100783,homo_sapiens,GSM2423102,GEO,ZKSCAN1,Hep-G2,39.0,0.0,0.994,1021.0,0.0129274999999967,0.7242,1,0,1,1,1,4,ENCFF002EEG,SRR5111185,released
101334,homo_sapiens,GSM2423031,GEO,CREB3L1,K562,38.0,0.0,0.9,1462.0,0.0788452499999803,0.9438,1,0,1,1,1,4,ENCFF002EIT,SRR5111130,released
100437,homo_sapiens,GSM2828892,GEO,Bhlhe40,GM12878,40.0,0.0,0.817,20348.0,0.3251932499999187,0.964,1,0,1,1,1,4,ENCFF216ZWY,SRR6214308,released
101322,homo_sapiens,GSM2828563,GEO,GATAD2B,GM12878,34.0,0.0,0.87,302.0,0.0823519999999794,0.9532,1,0,1,1,1,4,ENCFF785LRF,SRR6214030,released
102314,homo_sapiens,GSM2828861,GEO,GATAD2B,MCF-7,37.0,0.0,0.982,209.0,0.0201057499999949,0.7488,1,0,1,1,1,4,ENCFF855WMN,SRR6214198,released
101186,homo_sapiens,GSM2828967,GEO,Smarcc2,Hep-G2,40.0,0.0,0.942,182.0,0.0075812499999981,0.8107980108927303,1,0,1,0,1,3,ENCFF827KUP,SRR6214385,released
101185,homo_sapiens,GSM2828966,GEO,Smarcc2,Hep-G2,40.0,0.0,0.93,164.0,0.0073304999999981,0.7127541589648798,1,0,1,0,1,3,ENCFF753GKC,SRR6214384,released
101321,homo_sapiens,GSM2828562,GEO,GATAD2B,GM12878,39.0,0.0,0.828,147.0,0.0853892499999786,0.9586,1,0,1,1,1,4,ENCFF263DDP,SRR6214029,released
100438,homo_sapiens,GSM2828893,GEO,Bhlhe40,GM12878,40.0,0.0,0.876,7195.0,0.1093194999999726,0.956,1,0,1,1,1,4,ENCFF542AWV,SRR6214309,released
102315,homo_sapiens,GSM2828860,GEO,GATAD2B,MCF-7,37.0,0.0,0.979,209.0,0.0223677499999944,0.8174,1,0,1,1,1,4,ENCFF012IRR,SRR6214197,released
102461,homo_sapiens,GSM2828789,GEO,SMARCE1,Hep-G2,40.0,0.0,0.941,210.0,0.0063592499999984,0.4583645911477869,1,0,1,0,0,2,ENCFF637JXP,SRR6214124,released
101676,homo_sapiens,GSM2828872,GEO,ZNF512B,MCF-7,37.0,0.0,0.979,200.0,0.0200667499999949,0.712,1,0,1,1,1,4,ENCFF699NLS,SRR6214210,released
102460,homo_sapiens,GSM2828788,GEO,SMARCE1,Hep-G2,40.0,0.0,0.944,279.0,0.015648749999996,0.5916373583431028,1,0,1,1,0,3,ENCFF985OFU,SRR6214123,released
101677,homo_sapiens,GSM2828873,GEO,ZNF512B,MCF-7,37.0,0.0,0.983,169.0,0.0126229999999968,0.6132,1,0,1,1,0,3,ENCFF984URP,SRR6214211,released
102169,homo_sapiens,GSM2827282,GEO,SMARCE1,MCF-7,40.0,0.0,0.734,2098.0,0.0356167499999911,0.945,1,0,0,1,1,3,ENCFF734WRA,SRR6213275,released
100661,homo_sapiens,GSM2827163,GEO,ZSCAN29,GM12878,40.0,0.0,0.716,393.0,0.015655999999996,0.909,1,0,0,1,1,3,ENCFF294ZQW,SRR6213087,released
100854,homo_sapiens,GSM2827500,GEO,GATAD2B,K562,40.0,0.0,0.993,267.0,0.0387974300593423,0.87,1,0,1,1,1,4,ENCFF489DPL,SRR6213691,released
100853,homo_sapiens,GSM2827499,GEO,GATAD2B,K562,40.0,0.0,0.901,247.0,0.0592562499999851,0.9038,1,0,1,1,1,4,ENCFF552ETP,SRR6213690,released
102168,homo_sapiens,GSM2827281,GEO,SMARCE1,MCF-7,40.0,0.0,0.777,1472.0,0.0255709999999936,0.934,1,0,0,1,1,3,ENCFF609XEG,SRR6213274,released
100660,homo_sapiens,GSM2827164,GEO,ZSCAN29,GM12878,39.0,0.0,0.673,453.0,0.019927249999995,0.9114,1,0,0,1,1,3,ENCFF410XYU,SRR6213088,released
145398,homo_sapiens,GSM5214013,GEO,Arid5b,Hep-G2,35.0,0.0,0.987,10860.0,0.2113634710907255,0.9734,1,0,1,1,1,4,ENCFF935UML,SRR14103288,released
145666,homo_sapiens,GSM5214577,GEO,SPDEF,MCF-7,40.0,0.0,0.983,335.0,0.0161490192371184,0.8227589029881294,1,0,1,1,1,4,ENCFF342UTM,SRR14104272,released
145717,homo_sapiens,GSM5214014,GEO,Arid5b,Hep-G2,35.0,0.0,0.992,13650.0,0.1724539718600898,0.973,1,0,1,1,1,4,ENCFF660ZFC,SRR14103289,released
149697,homo_sapiens,GSM5213940,GEO,MSX2,MCF-7,40.0,0.0,0.99,401.0,0.0196120518741787,0.788,1,0,1,1,1,4,ENCFF009OKE,SRR14103171,released
146652,homo_sapiens,GSM5331060,GEO,SETDB1,HEK293,33.0,0.0,0.962,5291.0,0.0779557571315531,0.5954,1,0,1,1,0,3,ENCFF000ZTR,SRR14638367,released
146651,homo_sapiens,GSM5331059,GEO,SETDB1,HEK293,35.0,0.0,0.964,4178.0,0.0669150269024813,0.5656,1,0,1,1,0,3,ENCFF000ZTQ,SRR14638366,released
102284,homo_sapiens,GSM2825586,GEO,ZNF592,K562,40.0,0.0,0.907,843.0,0.0950957499999762,0.9186,1,0,1,1,1,4,ENCFF283GNM,SRR6212973,released
100235,homo_sapiens,GSM2825054,GEO,Bclaf1,Hep-G2,40.0,0.0,0.913,187.0,0.0087487499999978,0.2458,1,0,1,0,0,2,ENCFF383GYI,SRR6213084,released
100633,homo_sapiens,GSM2825412,GEO,ZNF316,K562,40.0,0.0,0.918,1127.0,0.0171987499999957,0.550327126321087,1,0,1,1,0,3,ENCFF121HAM,SRR6212859,released
100007,homo_sapiens,GSM2825077,GEO,ZNF579,MCF-7,40.0,0.0,0.986,466.0,0.0302790519868055,0.8218,1,0,1,1,1,4,ENCFF950ZQE,SRR6212624,released
100234,homo_sapiens,GSM2825055,GEO,Bclaf1,Hep-G2,40.0,0.0,0.934,188.0,0.0069092499999982,0.2985915492957746,1,0,1,0,0,2,ENCFF774IAM,SRR6213085,released
101025,homo_sapiens,GSM2825818,GEO,Zbtb7b,MCF-7,37.0,0.0,0.98,608.0,0.0177694999999955,0.6938,1,0,1,1,0,3,ENCFF662WYC,SRR6213022,released
101548,homo_sapiens,GSM2825533,GEO,ZNF592,GM12878,40.0,0.0,0.729,461.0,0.0332264999999916,0.9022,1,0,0,1,1,3,ENCFF011RRD,SRR6212900,released
100634,homo_sapiens,GSM2825411,GEO,ZNF316,K562,40.0,0.0,0.863,4600.0,0.0895999999999776,0.6186,1,0,1,1,0,3,ENCFF308CZX,SRR6212858,released
100008,homo_sapiens,GSM2825078,GEO,ZNF579,MCF-7,39.0,0.0,0.867,410.0,0.0392117499999902,0.9156,1,0,1,1,1,4,ENCFF970AND,SRR6212625,released
101024,homo_sapiens,GSM2825819,GEO,Zbtb7b,MCF-7,37.0,0.0,0.986,191.0,0.015715999999996,0.7766,1,0,1,1,1,4,ENCFF605PXJ,SRR6213023,released
101547,homo_sapiens,GSM2825532,GEO,ZNF592,GM12878,39.0,0.0,0.78,373.0,0.0246397499999938,0.9052,1,0,0,1,1,3,ENCFF773RRJ,SRR6212899,released
102283,homo_sapiens,GSM2825585,GEO,ZNF592,K562,40.0,0.0,0.897,1282.0,0.123942249999969,0.9186,1,0,1,1,1,4,ENCFF706KLP,SRR6212972,released
102221,homo_sapiens,GSM2423202,GEO,ZBTB33,MCF-7,36.0,0.0,0.985,354.0,0.0100882499999974,0.6801242236024845,1,0,1,1,0,3,ENCFF279UPH,SRR5111308,released
102480,homo_sapiens,GSM2423788,GEO,Srebf2,A-549,37.0,0.0,0.899,419.0,0.0121092499999969,0.7787846481876333,1,0,1,1,1,4,ENCFF002EMJ,SRR5111887,released
101475,homo_sapiens,GSM2423014,GEO,ZNF384,Hep-G2,39.0,0.0,0.99,6188.0,0.0541357499999864,0.9084,1,0,1,1,1,4,ENCFF001YXE,SRR5111097,released
101473,homo_sapiens,GSM2423560,GEO,NFE2L2,Hep-G2,39.0,0.0,0.99,2649.0,0.011902999999997,0.7226,1,0,1,1,1,4,ENCFF002EAY,SRR5111707,released
100128,homo_sapiens,GSM2423114,GEO,ZNF316,K562,37.0,0.0,0.986,7086.0,0.0884387499999778,0.856,1,0,1,1,1,4,ENCFF228VAR,SRR5111211,released
102219,homo_sapiens,GSM2423204,GEO,Pknox1,HEK293T,36.0,0.0,0.963,9972.0,0.1539369999999615,0.9226,1,0,1,1,1,4,ENCFF859KHK,SRR5111312,released
100958,homo_sapiens,GSM2423041,GEO,ZNF207,GM12878,37.0,0.0,0.942,98.0,0.0433919999999891,0.9362,1,0,1,1,1,4,ENCFF002EHP,SRR5111145,released
100612,homo_sapiens,GSM2423738,GEO,Srebf2,HeLa-S3,37.0,0.0,0.946,197.0,0.0147567499999963,0.8982,1,0,1,1,1,4,ENCFF002EHZ,SRR5111843,released
101474,homo_sapiens,GSM2423015,GEO,ZNF384,Hep-G2,39.0,0.0,0.991,5855.0,0.043860249999989,0.8972,1,0,1,1,1,4,ENCFF001YXD,SRR5111098,released
102218,homo_sapiens,GSM2423203,GEO,Pknox1,HEK293T,36.0,0.0,0.964,8758.0,0.1310122499999672,0.9232,1,0,1,1,1,4,ENCFF766EXH,SRR5111311,released
100135,homo_sapiens,GSM2423706,GEO,NFE2L2,A-549,39.0,0.0,0.992,2884.0,0.0133079999999966,0.7764,1,0,1,1,1,4,ENCFF002EAH,SRR5111813,released
101472,homo_sapiens,GSM2423561,GEO,NFE2L2,Hep-G2,39.0,0.0,0.993,5042.0,0.0252792499999936,0.847,1,0,1,1,1,4,ENCFF002EAS,SRR5111708,released
100129,homo_sapiens,GSM2423115,GEO,ZNF316,K562,37.0,0.0,0.975,24163.0,0.1828709999999543,0.7824,1,0,1,1,1,4,ENCFF387RWU,SRR5111212,released
100957,homo_sapiens,GSM2423040,GEO,ZNF207,GM12878,37.0,0.0,0.958,85.0,0.0202222499999949,0.9082,1,0,1,1,1,4,ENCFF002DOM,SRR5111144,released
102185,homo_sapiens,GSM2423884,GEO,Pknox1,GM12878,36.0,0.0,0.916,9917.0,0.255876499999936,0.9548,1,0,1,1,1,4,ENCFF258XJK,SRR5111987,released
102217,homo_sapiens,GSM2423199,GEO,ARID3A,MCF-7,36.0,0.0,0.977,133.0,0.0062317499999984,0.3653723742838956,1,0,1,0,0,2,ENCFF277XRY,SRR5111305,released
102479,homo_sapiens,GSM2423787,GEO,Srebf2,A-549,38.0,0.0,0.996,628.0,0.0213163451809078,0.478556263269639,1,0,1,1,0,3,ENCFF002EMN,SRR5111886,released
100134,homo_sapiens,GSM2423705,GEO,NFE2L2,A-549,39.0,0.0,0.991,2366.0,0.0128762499999967,0.7816,1,0,1,1,1,4,ENCFF002EAK,SRR5111812,released
102220,homo_sapiens,GSM2423201,GEO,ZBTB33,MCF-7,36.0,0.0,0.977,708.0,0.0194784999999951,0.7818,1,0,1,1,1,4,ENCFF748NXL,SRR5111307,released
100613,homo_sapiens,GSM2423737,GEO,Srebf2,HeLa-S3,37.0,0.0,0.971,196.0,0.0171949999999957,0.8938,1,0,1,1,1,4,ENCFF002EHY,SRR5111842,released
102184,homo_sapiens,GSM2423883,GEO,Pknox1,GM12878,36.0,0.0,0.939,6078.0,0.1524174999999619,0.949,1,0,1,1,1,4,ENCFF914JSK,SRR5111986,released
101274,homo_sapiens,GSM2424005,GEO,Srebf1,K562,39.0,0.0,0.983,222.0,0.0035327499999991,0.9242819843342036,1,0,1,0,1,3,ENCFF002EEL,SRR5112118,released
102141,homo_sapiens,GSM2424096,GEO,ZNF384,HEK293T,36.0,0.0,0.989,2537.0,0.0547029999999863,0.793,1,0,1,1,1,4,ENCFF237IMG,SRR5112207,released
101046,homo_sapiens,GSM2424019,GEO,ARID1B,K562,40.0,0.0,0.926,9995.0,0.1978844999999505,0.9728,1,0,1,1,1,4,ENCFF680HKS,SRR5112391,released
100044,homo_sapiens,GSM2424127,GEO,Srebf1,A-549,38.0,0.0,0.979,440.0,0.0090859999999977,0.7918140474987367,1,0,1,0,1,3,ENCFF002EMI,SRR5112243,released
101275,homo_sapiens,GSM2424004,GEO,Srebf1,K562,39.0,0.0,0.99,434.0,0.0071239999999982,0.9407275502416688,1,0,1,0,1,3,ENCFF002EEP,SRR5112117,released
101045,homo_sapiens,GSM2424018,GEO,ARID1B,K562,40.0,0.0,0.914,6832.0,0.1651177499999587,0.9716,1,0,1,1,1,4,ENCFF718FBA,SRR5112390,released
100105,homo_sapiens,GSM2424233,GEO,Pknox1,MCF-7,37.0,0.0,0.98,4401.0,0.0828627499999793,0.9376,1,0,1,1,1,4,ENCFF405YUH,SRR5112360,released
100043,homo_sapiens,GSM2424128,GEO,Srebf1,A-549,37.0,0.0,0.971,230.0,0.015901249999996,0.8894,1,0,1,1,1,4,ENCFF002EME,SRR5112244,released
102140,homo_sapiens,GSM2424095,GEO,ZNF384,HEK293T,36.0,0.0,0.984,2545.0,0.0569597499999857,0.7964,1,0,1,1,1,4,ENCFF871PJG,SRR5112206,released
100104,homo_sapiens,GSM2424232,GEO,Pknox1,MCF-7,37.0,0.0,0.959,7841.0,0.1331262499999667,0.9466,1,0,1,1,1,4,ENCFF060EBL,SRR5112359,released
100226,homo_sapiens,GSM2828943,GEO,ARID3A,GM12878,39.0,0.0,0.763,187.0,0.0315009999999921,0.94,1,0,0,1,1,3,ENCFF294EUQ,SRR6214361,released
101887,homo_sapiens,GSM2828888,GEO,ZNF687,GM12878,40.0,0.0,0.854,1327.0,0.0801287499999799,0.945,1,0,1,1,1,4,ENCFF452DGQ,SRR6214305,released
100227,homo_sapiens,GSM2828944,GEO,ARID3A,GM12878,40.0,0.0,0.744,680.0,0.0527127499999868,0.952,1,0,0,1,1,3,ENCFF900RHA,SRR6214362,released
101877,homo_sapiens,GSM2828889,GEO,ZNF217,GM12878,40.0,0.0,0.898,276.0,0.0555417499999861,0.9316,1,0,1,1,1,4,ENCFF907HHY,SRR6214306,released
101886,homo_sapiens,GSM2828887,GEO,ZNF687,GM12878,40.0,0.0,0.914,589.0,0.0422639999999894,0.9388,1,0,1,1,1,4,ENCFF814CFQ,SRR6214304,released
101876,homo_sapiens,GSM2828890,GEO,ZNF217,GM12878,39.0,0.0,0.877,399.0,0.059739999999985,0.9458,1,0,1,1,1,4,ENCFF608RBJ,SRR6214307,released
102453,homo_sapiens,GSM2828368,GEO,Nfib,MCF-7,37.0,0.0,0.977,5786.0,0.0642702499999839,0.8378,1,0,1,1,1,4,ENCFF627SNU,SRR6213919,released
102454,homo_sapiens,GSM2828369,GEO,Nfib,MCF-7,37.0,0.0,0.982,4510.0,0.047813749999988,0.805,1,0,1,1,1,4,ENCFF643VJS,SRR6213920,released
102478,homo_sapiens,GSM2422887,GEO,ZNF407,K562,37.0,0.0,0.952,845.0,0.0309722499999922,0.855476100865638,1,0,1,1,1,4,ENCFF379LAP,SRR5112396,released
102477,homo_sapiens,GSM2422888,GEO,ZNF407,K562,37.0,0.0,0.967,1067.0,0.0652539999999836,0.8586,1,0,1,1,1,4,ENCFF864KXI,SRR5112397,released
101203,homo_sapiens,GSM2827462,GEO,ZNF217,MCF-7,37.0,0.0,0.868,1617.0,0.0494734999999876,0.9454,1,0,1,1,1,4,ENCFF601NIY,SRR6213662,released
102305,homo_sapiens,GSM2827418,GEO,NFATC3,K562,38.0,0.0,0.94,242.0,0.0246027499999938,0.9086,1,0,1,1,1,4,ENCFF483YZA,SRR6213611,released
102721,homo_sapiens,GSM2827306,GEO,ZFX,MCF-7,37.0,0.0,0.978,750.0,0.0581229999999854,0.9268,1,0,1,1,1,4,ENCFF803FBH,SRR6213394,released
101363,homo_sapiens,GSM2827446,GEO,Mnt,MCF-7,40.0,0.0,0.956,150.0,0.0059289999999985,0.4064885496183206,1,0,1,0,0,2,ENCFF091KYM,SRR6213658,released
100391,homo_sapiens,GSM2827569,GEO,FOS,MCF-7,38.0,0.0,0.965,19885.0,0.1406484999999648,0.9706,1,0,1,1,1,4,ENCFF326JSE,SRR6213862,released
102720,homo_sapiens,GSM2827307,GEO,ZFX,MCF-7,36.0,0.0,0.97,1392.0,0.2795217499999301,0.8374,1,0,1,1,1,4,ENCFF857WNF,SRR6213395,released
102300,homo_sapiens,GSM2827288,GEO,Bclaf1,GM12878,40.0,0.0,0.827,383.0,0.0086817499999978,0.8822,1,0,1,0,1,3,ENCFF296PDU,SRR6213382,released
100700,homo_sapiens,GSM2827292,GEO,CC2D1A,K562,37.0,0.0,0.933,1675.0,0.0715052499999821,0.9406,1,0,1,1,1,4,ENCFF160TXM,SRR6213387,released
101010,homo_sapiens,GSM2827487,GEO,ZNF184,K562,36.0,0.0,0.977,506.0,0.0192847499999951,0.5552,1,0,1,1,0,3,ENCFF880UNP,SRR6213651,released
100398,homo_sapiens,GSM2827568,GEO,Bclaf1,K562,37.0,0.0,0.956,355.0,0.0100057499999975,0.8130563798219584,1,0,1,1,1,4,ENCFF744DBX,SRR6213861,released
100701,homo_sapiens,GSM2827291,GEO,CC2D1A,K562,37.0,0.0,0.93,632.0,0.0483332499999879,0.9342,1,0,1,1,1,4,ENCFF608EHV,SRR6213386,released
102304,homo_sapiens,GSM2827417,GEO,NFATC3,K562,37.0,0.0,0.945,197.0,0.0256969999999935,0.9156,1,0,1,1,1,4,ENCFF122AVV,SRR6213610,released
101011,homo_sapiens,GSM2827488,GEO,ZNF184,K562,36.0,0.0,0.974,1151.0,0.0368157499999908,0.4842,1,0,1,1,0,3,ENCFF118URY,SRR6213652,released
100399,homo_sapiens,GSM2827567,GEO,Bclaf1,K562,37.0,0.0,0.976,304.0,0.0071919999999982,0.549010989010989,1,0,1,0,0,2,ENCFF188VON,SRR6213860,released
101202,homo_sapiens,GSM2827461,GEO,ZNF217,MCF-7,39.0,0.0,0.915,1941.0,0.0504887499999873,0.9484,1,0,1,1,1,4,ENCFF263XLB,SRR6213661,released
102034,homo_sapiens,GSM2827387,GEO,ZNF350,HEK293,40.0,0.0,0.923,95.0,0.0120674999999969,0.828,1,0,1,1,1,4,ENCFF783BKL,SRR6213567,released
102301,homo_sapiens,GSM2827287,GEO,Bclaf1,GM12878,40.0,0.0,0.884,398.0,0.0103842499999974,0.8934,1,0,1,1,1,4,ENCFF027BOY,SRR6213381,released
